inn,org_id,short_name,ogrn,organization_status,region,district,city,settlement,address,registry_category,registry_okved,registry_activity,bo_okved,year,revenue,gross_profit,sales_profit,profit_before_tax,net_profit,interest_income,interest_expense,ebit,correction_id,correction_version,date_present,collection_status,latitude,longitude,geocoded_name,geocode_precision,geocode_status,geocode_error
1651067141,7434059,"ООО ""ВЭМ""",1121651002714,ACTIVE,ТАТАРСТАН,НИЖНЕКАМСКИЙ,НИЖНЕКАМСК,,"423578, ТАТАРСТАН, НИЖНЕКАМСКИЙ, НИЖНЕКАМСК, ХИМИКОВ, 45А, 1009",Среднее предприятие,41.2,41.2 Строительство жилых и нежилых зданий,,2025,459381.0,133172.0,79775.0,118279.0,85279.0,441.0,0.0,117838.0,55831920,0,2026-03-27T22:03:44,success_bfo,55.6280664,51.8015811,"Нижнекамск 423578, проспект Химиков, 36, Нижнекамск, Татарстан, Россия",address,success,
5022035172,3400652,"ЗАО ""ЭТАЛОНСТРОЙ""",1045004250840,ACTIVE,МОСКОВСКАЯ,КОЛОМНА,,ПИРОЧИ,"140479, МОСКОВСКАЯ, КОЛОМНА, ПИРОЧИ, 1",Малое предприятие,41.2,41.20 Строительство жилых и нежилых зданий,23.64,2025,556288.0,149521.0,125401.0,114507.0,84629.0,17256.0,20067.0,117318.0,55831494,0,2026-03-27T22:10:06,success_bfo,55.0747169,38.9563821,"Пирочи, Московская область, Россия",address,success,
2361014453,9969106,"ООО ""СЗ ЖК НА КРАСНОЙ""",1162361050917,ACTIVE,КРАСНОДАРСКИЙ,ЕЙСКИЙ,ЕЙСК,,"353680, КРАСНОДАРСКИЙ, ЕЙСКИЙ, ЕЙСК, АРМАВИРСКАЯ, 45/6, 44",Малое предприятие,41.2,41.20 Строительство жилых и нежилых зданий,41.20,2025,485679.0,149719.0,127215.0,120396.0,84328.0,2210.0,0.0,118186.0,56507244,0,2026-03-30T22:43:40,success_bfo,46.7033824,38.2839164,"Армавирская улица, 45/6, Ейск, Краснодарский край, Россия",address,success,
7716850996,10140662,"ООО ""АЛЬФА КОНСТРАКТ""",1177746244081,ACTIVE,МОСКВА,,ЗЕЛЕНОГРАД,,"124489, МОСКВА, ЗЕЛЕНОГРАД, СОСНОВАЯ, 4, 2",Малое предприятие,41.2,41.20 Строительство жилых и нежилых зданий,41.20,2025,2284645.0,285572.0,172659.0,119842.0,83882.0,4069.0,16602.0,132375.0,57288781,0,2026-03-31T20:38:23,success_bfo,55.9807955,37.2493872,"Сосновая аллея, 4 с2, Зеленоград, Москва, Россия",address,success,
2311251829,10518351,"ООО ""СЗ ""КСК""",1182375003293,ACTIVE,КРАСНОДАРСКИЙ,,КРАСНОДАР,,"350087, КРАСНОДАРСКИЙ, КРАСНОДАР, ИМ. ЕВГЕНИИ ЖИГУЛЕНКО, 9, 160",Малое предприятие,41.2,41.20 Строительство жилых и нежилых зданий,41.20,2025,432947.0,134594.0,74167.0,113644.0,83820.0,109229.0,12182.0,16597.0,57653330,1,2026-04-30T12:58:50,success_bfo,45.0979064,39.0060968,"улица Евгении Жигуленко, 9, Краснодар, Краснодарский край, Россия",address,success,
9718070956,10278224,"ООО ""МОНТАЖСТРОЙ ТТ""",1177746627475,ACTIVE,МОСКВА,,,,"107113, МОСКВА, МАЛЕНКОВСКАЯ, 32, 3, 1",Малое предприятие,41.2,41.20 Строительство жилых и нежилых зданий,41.20,2025,307473.0,,,,83621.0,,,,56745285,0,2026-03-31T12:21:31,success_bfo,55.7863647,37.6746293,"Маленковская улица, 32 с3, Москва, Москва, Россия",address,success,
2130103748,1606646,"ООО ""ПРЕМИУМ СТРОЙ 21""",1122130006338,ACTIVE,ЧУВАШСКАЯ РЕСПУБЛИКА -,,ЧЕБОКСАРЫ,,"428022, ЧУВАШСКАЯ РЕСПУБЛИКА -, ЧЕБОКСАРЫ, МАРПОСАДСКОЕ, 7 В, 1",Малое предприятие,41.2,41.2 Строительство жилых и нежилых зданий,41.2,2025,892531.0,,,,82859.0,,0.0,,56241745,0,2026-03-30T14:45:46,success_bfo,,,,,not_found,
7704352065,9703063,"ООО ""МОСПРОМСТРОЙИНЖИНИРИНГ-2""",1167746344545,ACTIVE,МОСКВА,,,,"119034, МОСКВА, ТИМУРА ФРУНЗЕ, 20",Малое предприятие,41.2,41.20 Строительство жилых и нежилых зданий,41.20,2025,482443.0,146725.0,109673.0,110766.0,82853.0,4437.0,0.0,106329.0,57667020,0,2026-05-06T13:17:07,success_bfo,55.7351863,37.5892186,"улица Тимура Фрунзе, 20, Москва, Москва, Россия",address,success,
7813637110,11078746,"ООО ""СК ""МОНОЛИТ""",1197847157441,ACTIVE,САНКТ-ПЕТЕРБУРГ,,,,"197198, САНКТ-ПЕТЕРБУРГ, РОПШИНСКАЯ, 1/32, А, 8Н/19Н",Малое предприятие,41.2,41.20 Строительство жилых и нежилых зданий,41.20,2025,658780.0,,,,82380.0,,4644.0,,56936222,0,2026-03-31T15:16:41,success_bfo,59.9575247,30.2982193,"Атмосфера, Ропшинская улица, 1/32, Санкт-Петербург, Санкт-Петербург, Россия",address,success,
2801016951,6792513,"АО ""СК №1""",1022800533348,ACTIVE,АМУРСКАЯ,,БЛАГОВЕЩЕНСК,,"675004, АМУРСКАЯ, БЛАГОВЕЩЕНСК, СВ.ИННОКЕНТИЯ, 1",Среднее предприятие,41.2,41.20 Строительство жилых и нежилых зданий,,2025,2193986.0,239836.0,111828.0,110641.0,82367.0,125.0,5052.0,115568.0,54573232,0,2026-03-17T08:10:47,success_bfo,50.2591255,127.5246679,"Амурский областной краеведческий музей, переулок Святителя Иннокентия, 11, Благовещенск, Амурская область, Россия",address,success,
7710940499,7922731,"ООО ""ВСМ""",1137746456320,ACTIVE,МОСКВА,,,,"119034, МОСКВА, ОСТОЖЕНКА, 19, 1, 3 ПОМ 18",Малое предприятие,41.2,41.20 Строительство жилых и нежилых зданий,41.20,2025,330686.0,330686.0,95432.0,84797.0,82320.0,2037.0,10911.0,93671.0,57118368,0,2026-03-31T17:49:43,success_bfo,,,,,not_found,
7805512935,4715211,"ООО ""БАЛТТЕХСТРОЙ""",1107847047703,ACTIVE,САНКТ-ПЕТЕРБУРГ,,,,"198328, САНКТ-ПЕТЕРБУРГ, БРЕСТСКИЙ, 8, А, 8-Н",Малое предприятие,41.2,41.2 Строительство жилых и нежилых зданий,41.2,2025,959117.0,160895.0,90516.0,127844.0,81751.0,5743.0,1313.0,123414.0,57387639,1,2026-03-31T20:48:12,success_bfo,59.8768317,30.4429637,"А. Н. Матюшенко, улица Бабушкина, 71/8, Санкт-Петербург, Санкт-Петербург, Россия",address,success,
6671376130,1945317,"ООО ""СТАНДАРТ СТРОЙ""",1116671011380,ACTIVE,СВЕРДЛОВСКАЯ,,ЕКАТЕРИНБУРГ,,"620026, СВЕРДЛОВСКАЯ, ЕКАТЕРИНБУРГ, КУЙБЫШЕВА, 38, 137",Малое предприятие,41.2,41.2 Строительство жилых и нежилых зданий,42.11,2025,1252255.0,181878.0,94362.0,107449.0,81507.0,13642.0,32.0,93839.0,57580713,1,2026-04-15T14:11:59,success_bfo,56.8288544,60.6193387,"улица Куйбышева, Екатеринбург, Свердловская область, Россия",address,success,
5262283965,7535600,"ООО ""МИИМФ""",1125262015042,ACTIVE,НИЖЕГОРОДСКАЯ,,Нижний Новгород,,"603009, НИЖЕГОРОДСКАЯ, Нижний Новгород, ГАГАРИНА, 166, 314",Малое предприятие,41.2,41.2 Строительство жилых и нежилых зданий,41.2,2025,1218045.0,188078.0,97610.0,108958.0,81435.0,11857.0,0.0,97101.0,57485458,1,2026-04-01T13:58:44,success_bfo,56.2535363,43.9707853,"Росгосстрах, проспект Гагарина, 166, Нижний Новгород, Нижегородская область, Россия",address,success,
5405442239,3766231,"ООО ""СК АНИС""",1115476115292,ACTIVE,НОВОСИБИРСКАЯ,,НОВОСИБИРСК,,"630089, НОВОСИБИРСКАЯ, НОВОСИБИРСК, БОРИСА БОГАТКОВА, 210/1, 603",Малое предприятие,41.2,41.2 Строительство жилых и нежилых зданий,42.11,2025,375504.0,,,,81044.0,,,,54900021,0,2026-03-23T10:26:07,success_bfo,,,,,error,"ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))"
7456032435,9824668,"ООО ""АЛЬПИНДУСТРИЯ""",1167456095927,ACTIVE,ЧЕЛЯБИНСКАЯ,,МАГНИТОГОРСК,,"455023, ЧЕЛЯБИНСКАЯ, МАГНИТОГОРСК, ОКТЯБРЬСКАЯ, 19, 1А",Малое предприятие,41.2,41.20 Строительство жилых и нежилых зданий,41.20,2025,322078.0,,,,80732.0,,216.0,,56243164,0,2026-03-30T14:37:29,success_bfo,53.415935,58.9947807,"Октябрьская улица, 19, Магнитогорск, Челябинская область, Россия",address,success,
5904257376,1459405,"ООО ""СК АТРИУМ""",1115904016458,ACTIVE,ПЕРМСКИЙ,,ПЕРМЬ,,"614111, ПЕРМСКИЙ, ПЕРМЬ, СОЛДАТОВА, 36, 83",Малое предприятие,41.2,41.2 Строительство жилых и нежилых зданий,41.20,2025,301537.0,,,,80708.0,,,,54385479,0,2026-03-17T09:10:39,success_bfo,57.9736732,56.2375223,"Пермские конфеты, улица Солдатова, 36, Пермь, Пермский край, Россия",address,success,
5507221366,3459066,"ООО ""ДОМСТРОЙ-97""",1105543037280,ACTIVE,ОМСКАЯ,,ОМСК,,"644015, ОМСКАЯ, ОМСК, 12 ДЕКАБРЯ, 56",Малое предприятие,41.2,41.20 Строительство жилых и нежилых зданий,41.20,2025,164040.0,,,,80329.0,,,,56829088,0,2026-03-31T13:45:45,success_bfo,54.9407623,73.3448423,"2-й переулок 12 Декабря, Омск, Омская область, Россия",address,success,
5905269230,2487868,"ООО ""ГЛОБАЛИНВЕСТРОЙ""",1095905001367,ACTIVE,ПЕРМСКИЙ,,ПЕРМЬ,,"614500, ПЕРМСКИЙ, ПЕРМЬ, ВЕРХНЕ-МУЛЛИНСКАЯ, 74, 206",Среднее предприятие,41.2,41.20 Строительство жилых и нежилых зданий,,2025,1111014.0,146368.0,62667.0,110667.0,80209.0,51872.0,0.0,58795.0,57790134,1,2026-07-06T12:35:17,success_bfo,57.9668319,56.1195256,"Верх-Муллинская улица, Пермь, Пермский край, Россия",address,success,
1328002794,4186798,"ООО ""ПСК ""МАГО-СТРОЙ""",1101328001037,ACTIVE,МОРДОВИЯ,,САРАНСК,,"430031, МОРДОВИЯ, САРАНСК, УХТОМСКОГО, 47, 1",Малое предприятие,41.2,41.20 Строительство жилых и нежилых зданий,41.20,2025,107114.0,,,,80199.0,,,,57196038,0,2026-03-31T19:08:56,success_bfo,54.1890487,45.2457579,"улица Ухтомского, 47, Саранск, Мордовия, Россия",address,success,
7716706992,2162083,"ООО ""ЕНГО""",1127746024713,ACTIVE,МОСКВА,,,,"129343, МОСКВА, НАНСЕНА, 1",Малое предприятие,41.2,41.20 Строительство жилых и нежилых зданий,41.20,2025,1058930.0,335581.0,105361.0,108319.0,79947.0,11904.0,1093.0,97508.0,57349626,0,2026-03-31T21:29:32,success_bfo,55.8484996,37.6528515,"Связь индустрия, проезд Нансена, 1, Москва, Москва, Россия",address,success,
7724745755,2083796,"АО ""АРСЕНАЛ""",1107746340745,ACTIVE,МОСКВА,,,,"127566, МОСКВА, АЛТУФЬЕВСКОЕ, 48К1, 9 ПОМ I ОФ 901",Среднее предприятие,41.2,41.20 Строительство жилых и нежилых зданий,,2025,1384301.0,203242.0,116300.0,110160.0,79896.0,15516.0,4386.0,99030.0,54493223,0,2026-03-18T10:38:37,success_bfo,,,,,not_found,
7205013363,1937745,"ООО ""ДЮНА""",1047200039149,ACTIVE,ОМСКАЯ,,ОМСК,,"644042, ОМСКАЯ, ОМСК, КАРЛА МАРКСА, 36, 1, 5",Малое предприятие,41.2,41.20 Строительство жилых и нежилых зданий,41.20,2025,341240.0,,,,79865.0,,,,56574960,0,2026-03-31T07:38:15,success_bfo,54.9589603,73.3860105,"проспект Карла Маркса, 36 к1, Омск, Омская область, Россия",address,success,
3817024117,5821118,"ООО ""ИСК""",1033802009933,ACTIVE,ИРКУТСКАЯ,,УСТЬ-ИЛИМСК,,"666684, ИРКУТСКАЯ, УСТЬ-ИЛИМСК, 020102/153",Среднее предприятие,41.2,41.20 Строительство жилых и нежилых зданий,,2025,337012.0,96648.0,65660.0,106754.0,79750.0,37233.0,0.0,69521.0,53333371,0,2026-02-03T00:00:00,success_bfo,57.9388562,102.7374626,"Центр социальной помощи семье и детям г. Усть-Илимска и Усть-Илимского района, проспект Дружбы Народов, 56, Усть-Илимск, Иркутская область, Россия",address,success,
3435309618,8310212,"ООО ""СОЛЯРИС""",1143435000390,ACTIVE,ВОЛГОГРАДСКАЯ,,ВОЛЖСКИЙ,,"404110, ВОЛГОГРАДСКАЯ, ВОЛЖСКИЙ, МОЛОДЕЖНАЯ, 17, 1",Малое предприятие,41.2,41.20 Строительство жилых и нежилых зданий,41.20,2025,315707.0,,,,78709.0,,,,55263432,0,2026-03-24T14:24:32,success_bfo,48.7931476,44.7521768,"Молодёжная улица, 17, Волжский, Волгоградская область, Россия",address,success,
3906302165,8054184,"ООО ""СПРИНТ""",1133926030468,ACTIVE,КАЛИНИНГРАДСКАЯ,,КАЛИНИНГРАД,,"236039, КАЛИНИНГРАДСКАЯ, КАЛИНИНГРАД, ЭПРОНОВСКАЯ, 12, 1",Малое предприятие,41.2,41.20 Строительство жилых и нежилых зданий,41.20,2025,14263.0,14263.0,12667.0,87405.0,78708.0,86450.0,,955.0,54736145,0,2026-03-20T12:23:22,success_bfo,54.7022567,20.5137193,"Эпроновская улица, 12, Калининград, Калининградская область, Россия",address,success,
4345364782,8062587,"ООО ""СМУ-12""",1134345019126,ACTIVE,КИРОВСКАЯ,,КИРОВ,,"610014, КИРОВСКАЯ, КИРОВ, НЕКРАСОВА, 73",Малое предприятие,41.2,41.20 Строительство жилых и нежилых зданий,41.20,2025,210003.0,,,,78678.0,,0.0,,56307473,0,2026-03-30T16:04:25,success_bfo,58.5828199,49.6128777,"Склад №9 и Гараж, улица Некрасова, 73, Киров, Кировская область, Россия",address,success,
6311092799,1338481,"ООО ""СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ""ВЕЛИКРАН-ИНВЕСТ""",1066311054314,REORGANIZATION_STAGE,САМАРСКАЯ,,САМАРА,,"443001, САМАРСКАЯ, САМАРА, ЛЕНИНСКАЯ, 215, 201/3",Малое предприятие,41.2,41.2 Строительство жилых и нежилых зданий,41.2,2025,58022.0,23035.0,907.0,104601.0,78402.0,106280.0,1572.0,-107.0,54653808,0,2026-03-19T15:59:24,success_bfo,53.1991765,50.1175822,"Ленинская улица, 215, Самара, Самарская область, Россия",address,success,
9103002856,8788099,"ООО ""СК ""ДЕЛЬТА""",1149102028756,ACTIVE,КРЫМ,,СИМФЕРОПОЛЬ,,"295014, КРЫМ, СИМФЕРОПОЛЬ, МРАМОРНАЯ, 3",Малое предприятие,41.2,41.20 Строительство жилых и нежилых зданий,41.20,2025,2813680.0,178188.0,91588.0,90474.0,78090.0,,,90474.0,56931999,0,2026-03-31T15:08:18,success_bfo,44.9640763,34.0780036,"Крымская макаронная фабрика, Мраморная улица, 3, Симферополь, Автономна Республіка Крим, Україна",address,success,
3120100228,8493387,"ООО ""МАКССТРОЙ""",1143120000264,ACTIVE,БЕЛГОРОДСКАЯ,,ШЕБЕКИНО,,"309292, БЕЛГОРОДСКАЯ, ШЕБЕКИНО, ЛЕНИНА, 91А",Малое предприятие,41.2,41.20 Строительство жилых и нежилых зданий,41.20,2025,734644.0,158364.0,99529.0,107737.0,77801.0,464.0,15157.0,122430.0,57790323,1,2026-07-06T13:33:58,success_bfo,50.3906302,36.8778188,"Отделение связи №309292, улица Ленина, 84, Шебекино, Белгородская область, Россия",address,success,
7703400936,9486502,"ООО ""АЙКОН ГРУПП""",5157746012397,ACTIVE,МОСКВА,,,,"121614, МОСКВА, КРЫЛАТСКАЯ, 33, 2, 2/1",Малое предприятие,41.2,41.20 Строительство жилых и нежилых зданий,41.20,2025,732143.0,447137.0,80714.0,109166.0,77669.0,16610.0,297.0,92853.0,56450063,0,2026-03-30T20:08:55,success_bfo,55.770352,37.4077795,"Крылатская улица, 33 к2А, Москва, Москва, Россия",address,success,
5261026323,2439394,"ООО ""АТОМСТРОЙ""",1025203566134,ACTIVE,НИЖЕГОРОДСКАЯ,,НИЖНИЙ НОВГОРОД,,"603107, НИЖЕГОРОДСКАЯ, НИЖНИЙ НОВГОРОД, ЗАОВРАЖНАЯ, 6",Малое предприятие,41.2,41.20 Строительство жилых и нежилых зданий,41.20,2025,2242122.0,135897.0,88118.0,97879.0,77396.0,38587.0,26442.0,85734.0,57552723,1,2026-04-09T15:03:39,success_bfo,56.2500172,43.9593351,"Заовражная улица, 6, Нижний Новгород, Нижегородская область, Россия",address,success,
5904996610,8501863,"ООО ""СТС""",1145958019580,ACTIVE,ПЕРМСКИЙ,,ПЕРМЬ,,"614077, ПЕРМСКИЙ, ПЕРМЬ, АРКАДИЯ ГАЙДАРА, 8Б, 603",Среднее предприятие,41.2,41.20 Строительство жилых и нежилых зданий,,2025,289408.0,,,,77266.0,,875.0,,54143372,0,2026-03-12T11:06:21,success_bfo,58.0018439,56.2958022,"ДЦ Бизнес-резиденция, улица Аркадия Гайдара, 8Б, Пермь, Пермский край, Россия",address,success,
7716687066,2629813,"ООО ""ГОРИЗОНТ""",1117746286349,ACTIVE,МОСКВА,,,,"105064, МОСКВА, НИЖНИЙ СУСАЛЬНЫЙ, 5, 19",Малое предприятие,41.2,41.20 Строительство жилых и нежилых зданий,41.20,2025,1022989.0,216554.0,97172.0,99569.0,76677.0,47.0,1338.0,100860.0,56321112,0,2026-03-30T16:11:55,success_bfo,55.7593457,37.66597,"Нижний Сусальный переулок, 5 с19, Москва, Москва, Россия",address,success,
7723428577,9604708,"ООО ""ОРГРЭС""",1167746105559,ACTIVE,МОСКОВСКАЯ,,КРАСНОГОРСК,,"143409, МОСКОВСКАЯ, КРАСНОГОРСК, УСПЕНСКАЯ, 4А, 2/215",Малое предприятие,41.2,41.20 Строительство жилых и нежилых зданий,81.10,2025,151142.0,,,,76577.0,,,,55326650,0,2026-03-25T12:14:18,success_bfo,55.8288738,37.2975749,"Эверест, Успенская улица, 4А, Красногорск, Московская область, Россия",address,success,
5406616375,9865459,"ООО ""РЕМСТРОЙ""",1165476141820,ACTIVE,НОВОСИБИРСКАЯ,,НОВОСИБИРСК,,"630099, НОВОСИБИРСКАЯ, НОВОСИБИРСК, ЯДРИНЦЕВСКАЯ, 73К1",Среднее предприятие,41.2,41.20 Строительство жилых и нежилых зданий,,2025,381200.0,,,,76498.0,,,,56581546,0,2026-03-31T08:02:04,success_bfo,55.0329458,82.9272605,"Новосибирский музыкальный колледж, Ядринцевская улица, 46, Новосибирск, Новосибирская область, Россия",address,success,
7017326290,7813652,"ООО ""СИБСПЕЦСТРОЙ""",1137017005290,ACTIVE,ТОМСКАЯ,,ТОМСК,,"634009, ТОМСКАЯ, ТОМСК, НИЖНЕ-ЛУГОВАЯ, 87/5, 8",Малое предприятие,41.2,41.2 Строительство жилых и нежилых зданий,42.21,2025,540871.0,134845.0,98674.0,103259.0,76476.0,7453.0,,95806.0,56211957,0,2026-03-30T13:59:28,success_bfo,56.5190701,84.9256107,"Нижне-Луговая улица, 87/5, Томск, Томская область, Россия",address,success,
6312134360,8240332,"АО ""СЗ ""КОШЕЛЕВ - ПРОЕКТ САМАРА""",1136312010999,ACTIVE,КАЛУЖСКАЯ,,КАЛУГА,,"248039, КАЛУЖСКАЯ, КАЛУГА, БРАТЬЕВ ЛУКАНИНЫХ, 23, 1",Малое предприятие,41.2,41.20 Строительство жилых и нежилых зданий,55.10,2025,605477.0,254346.0,169361.0,120998.0,76102.0,41748.0,39113.0,118363.0,56048313,1,2026-03-30T09:41:26,success_bfo,54.5021681,36.1753329,"улица Братьев Луканиных, 23, Калуга, Калужская область, Россия",address,success,
6166094692,9351860,"ООО ""РЕГИОН""",1156196052946,ACTIVE,РОСТОВСКАЯ,,РОСТОВ-НА-ДОНУ,,"344009, РОСТОВСКАЯ, РОСТОВ-НА-ДОНУ, ШОЛОХОВА, 270/3",Малое предприятие,41.2,41.20 Строительство жилых и нежилых зданий,41.20,2025,180561.0,133735.0,82534.0,81763.0,76044.0,0.0,0.0,81763.0,56665974,0,2026-03-31T10:38:04,success_bfo,47.2594108,39.8077285,"проспект Шолохова, 270/3, Ростов-на-Дону, Ростовская область, Россия",address,success,
7709051600,4482590,"АО ""НИТИС""",1027739116460,ACTIVE,МОСКВА,,,,"115432, МОСКВА, ТРОФИМОВА, 1/17, 39/1",Малое предприятие,41.2,41.20 Строительство жилых и нежилых зданий,41.20,2025,468003.0,178313.0,85300.0,106315.0,75886.0,21947.0,,84368.0,55780402,0,2026-03-27T16:02:21,success_bfo,55.7036085,37.6618846,"Шоола Медикал, улица Трофимова, 1/17, Москва, Москва, Россия",address,success,
7814544002,7632191,"ООО ""РЕМАРК""",1127847407841,ACTIVE,САНКТ-ПЕТЕРБУРГ,,,,"199155, САНКТ-ПЕТЕРБУРГ, УРАЛЬСКАЯ, 19, 10, 1-Н, КОМ. 43",Малое предприятие,41.2,41.20 Строительство жилых и нежилых зданий,41.20,2025,437686.0,,,,75756.0,,299.0,,57760615,1,2026-06-18T10:05:32,success_bfo,,,,,not_found,
7707635248,2271618,"ООО ""ВО ""ТВОРЧЕСКИЕ МАСТЕРСКИЕ""",1077758905894,LIQUIDATION_STAGE,МОСКВА,,,,"127030, МОСКВА, НОВОСЛОБОДСКАЯ, 20",Малое предприятие,41.2,41.2 Строительство жилых и нежилых зданий,41.2,2025,7946.0,,,,75669.0,,,,56696230,0,2026-03-31T11:15:16,success_bfo,55.7804125,37.5996357,"Москва 127030, Новослободская улица, Москва, Москва, Россия",address,success,
2801202330,8927269,"ООО ""СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ""СОДРУЖЕСТВО""",1142801009999,ACTIVE,САНКТ-ПЕТЕРБУРГ,,,,"194100, САНКТ-ПЕТЕРБУРГ, БОЛЬШОЙ САМПСОНИЕВСКИЙ, 77, 1, 68",Малое предприятие,41.2,41.20 Строительство жилых и нежилых зданий,68.10.21,2025,207333.0,63138.0,63138.0,100792.0,75493.0,1384.0,0.0,99408.0,55998107,0,2026-03-30T05:36:39,success_bfo,59.9864807,30.3351961,"Магнит, Большой Сампсониевский проспект, 77 с1, Санкт-Петербург, Санкт-Петербург, Россия",address,success,
5029171030,7872910,"ООО ""МОНОЛИТ-ИНЖИНИРИНГ""",1135029001293,ACTIVE,МОСКОВСКАЯ,МЫТИЩИ,МЫТИЩИ,,"141006, МОСКОВСКАЯ, МЫТИЩИ, МЫТИЩИ, ОЛИМПИЙСКИЙ, 48, ОФИС 32",Малое предприятие,41.2,41.20 Строительство жилых и нежилых зданий,41.20,2025,116185.0,,,,75467.0,,374.0,,56718119,0,2026-03-31T11:58:49,success_bfo,55.9338994,37.7533522,"Олимпийский проспект, 48 с3, Мытищи, Московская область, Россия",address,success,
1655211533,4311874,"ООО ""АПЕКС""",1111690020210,ACTIVE,ТАТАРСТАН,,КАЗАНЬ,,"420111, ТАТАРСТАН, КАЗАНЬ, КАРЛА ФУКСА, 11/6, ОФИС 16",Среднее предприятие,41.2,41.20 Строительство жилых и нежилых зданий,,2025,5934378.0,480303.0,224336.0,114397.0,75299.0,52494.0,68172.0,130075.0,57357564,0,2026-03-31T23:07:17,success_bfo,,,,,not_found,
7716067312,9019499,"ООО ""СМК ""ЭСТЕРА""",1147748151187,ACTIVE,МОСКВА,,,,"129323, МОСКВА, СЕРЕБРЯКОВА, 11, 1, 1 ПОМ XXII",Малое предприятие,41.2,41.20 Строительство жилых и нежилых зданий,41.20,2025,642551.0,,,,75251.0,,,,54724128,0,2026-03-20T12:15:22,success_bfo,55.8486098,37.6514526,"проезд Серебрякова, 11 к1, Москва, Москва, Россия",address,success,
4202051862,10163253,"ООО ""МАСТЕР-СТРОЙ""",1174205007690,ACTIVE,КЕМЕРОВСКАЯ ОБЛАСТЬ - КУЗБАСС,,БЕЛОВО,,"652600, КЕМЕРОВСКАЯ ОБЛАСТЬ - КУЗБАСС, БЕЛОВО, ОКТЯБРЬСКАЯ, 15А, 26",Малое предприятие,41.2,41.20 Строительство жилых и нежилых зданий,41.20,2025,530143.0,117447.0,97824.0,102659.0,75234.0,3084.0,0.0,99575.0,56140419,0,2026-03-30T12:22:46,success_bfo,,,,,not_found,
3906084559,1528702,"ООО ""РЕКСТРОЙ""",1023900995348,ACTIVE,КАЛИНИНГРАДСКАЯ,,КАЛИНИНГРАД,,"236016, КАЛИНИНГРАДСКАЯ, КАЛИНИНГРАД, ГЕНЕРАЛ-МАЙОРА ЯНОВСКОГО, 7",Малое предприятие,41.2,41.20 Строительство жилых и нежилых зданий,41.20,2025,83591.0,72355.0,70583.0,79194.0,75201.0,8659.0,,70535.0,54416642,0,2026-03-17T11:22:42,success_bfo,54.7143475,20.5314526,"улица Генерал-майора Яновского, 5-7, Калининград, Калининградская область, Россия",address,success,
1435301012,9483447,"ООО ""ПК ""ДСА""",1151447010670,ACTIVE,САХА (ЯКУТИЯ),,ЯКУТСК,,"677008, САХА (ЯКУТИЯ), ЯКУТСК, КУСТУК, 93/4",Малое предприятие,41.2,41.20 Строительство жилых и нежилых зданий,41.20,2025,367343.0,106781.0,79162.0,85889.0,75059.0,373.0,203.0,85719.0,55994627,0,2026-03-30T04:37:22,success_bfo,62.0096805,129.6222472,"улица Кустук, 4 к1, Якутск, Республика Саха (Якутия), Россия",address,success,
7838086810,11059086,"ООО ""СК-СТРОЙ""",1197847140479,ACTIVE,САНКТ-ПЕТЕРБУРГ,,,,"190000, САНКТ-ПЕТЕРБУРГ, ПИРОГОВА, 7, А, 4Н КОМ 37",Малое предприятие,41.2,41.20 Строительство жилых и нежилых зданий,41.20,2025,591147.0,,,,74943.0,,,,55717245,0,2026-03-27T13:07:14,success_bfo,,,,,not_found,
2315169420,355888,"ООО ""ПРОФСТРОЙ-МПК""",1112315014283,ACTIVE,КРАСНОДАРСКИЙ,,НОВОРОССИЙСК,,"353900, КРАСНОДАРСКИЙ, НОВОРОССИЙСК, МИРА, 12",Среднее предприятие,41.2,41.2 Строительство жилых и нежилых зданий,71.12.2,2025,1275744.0,173639.0,134847.0,102020.0,74902.0,1055.0,0.0,100965.0,56291120,0,2026-03-30T15:45:12,success_bfo,44.7186987,37.7810561,"улица Мира, 12, Новороссийск, Краснодарский край, Россия",address,success,
9710027483,10183966,"ООО ""СОЛЕТАНШ""",1177746371725,ACTIVE,МОСКВА,,,,"119048, МОСКВА, КОМСОМОЛЬСКИЙ, 42, 3",Малое предприятие,41.2,41.20 Строительство жилых и нежилых зданий,41.20,2025,1688074.0,210674.0,141641.0,106484.0,74796.0,623.0,14592.0,120453.0,55774980,0,2026-03-27T15:44:56,success_bfo,55.7214997,37.57242,"Комсомольский проспект, 42 с3, Москва, Москва, Россия",address,success,
6671163653,2651284,"ООО ""КОДЕКС""",1056604002762,ACTIVE,СВЕРДЛОВСКАЯ,,ЕКАТЕРИНБУРГ,,"620091, СВЕРДЛОВСКАЯ, ЕКАТЕРИНБУРГ, БАБУШКИНА, 5А, 252",Малое предприятие,41.2,41.2 Строительство жилых и нежилых зданий,41.2,2025,155628.0,,,,74247.0,,0.0,,55484242,1,2026-03-26T09:28:55,success_bfo,56.8832691,60.6260344,"улица Бабушкина, 5А, Екатеринбург, Свердловская область, Россия",address,success,
